Final Adaptive DMA benchmark
Waiting for CPU1 load generator...
CPU1 load generator ready
CONFIG,repeats=3,phases=4,samples_per_phase=25,dma_bytes=8388608
SAMPLE_HEADER,repeat,mode,phase,load,sample,cpu_ticks,cpu_cycles,level_before,level_after,dma_command
MODE_BEGIN,CPU_ONLY
SAMPLE,1,RBR_50,OFF_A,0,0,1045839,127.66,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,1,1045374,127.60,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,2,1044098,127.45,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,3,1045366,127.60,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,4,1045015,127.56,255,255,21
SAMPLE,1,RBR_50,OFF_A,0,5,1008092,123.05,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,6,1007097,122.93,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,7,1006475,122.86,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,8,1006921,122.91,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,9,1008015,123.04,255,255,22
SAMPLE,1,RBR_50,OFF_A,0,10,1007052,122.93,255,255,23
SAMPLE,1,RBR_50,OFF_A,0,11,1004323,122.59,255,255,23
SAMPLE,1,RBR_50,OFF_A,0,12,1002448,122.36,255,255,23
SAMPLE,1,RBR_50,OFF_A,0,13,1004555,122.62,255,255,23
SAMPLE,1,RBR_50,OFF_A,0,14,1004526,122.62,255,255,23
SAMPLE,1,RBR_50,OFF_A,0,15,1001931,122.30,255,255,24
SAMPLE,1,RBR_50,OFF_A,0,16,1005885,122.78,255,255,24
SAMPLE,1,RBR_50,OFF_A,0,17,1003771,122.53,255,255,24
SAMPLE,1,RBR_50,OFF_A,0,18,1003323,122.47,255,255,24
SAMPLE,1,RBR_50,OFF_A,0,19,1003556,122.50,255,255,24
SAMPLE,1,RBR_50,OFF_A,0,20,1047006,127.80,255,255,25
SAMPLE,1,RBR_50,OFF_A,0,21,1045353,127.60,255,255,25
SAMPLE,1,RBR_50,OFF_A,0,22,1046487,127.74,255,255,25
SAMPLE,1,RBR_50,OFF_A,0,23,1046966,127.80,255,255,25
SAMPLE,1,RBR_50,OFF_A,0,24,967027,118.04,255,255,26
SAMPLE,1,RBR_50,ON_A,1,0,1107028,135.13,255,255,27
SAMPLE,1,RBR_50,ON_A,1,1,1109401,135.42,255,255,27
SAMPLE,1,RBR_50,ON_A,1,2,1106641,135.08,255,255,27
SAMPLE,1,RBR_50,ON_A,1,3,1110312,135.53,255,255,27
SAMPLE,1,RBR_50,ON_A,1,4,1108716,135.34,255,255,27
SAMPLE,1,RBR_50,ON_A,1,5,1073837,131.08,255,255,28
SAMPLE,1,RBR_50,ON_A,1,6,1080779,131.93,255,255,28
SAMPLE,1,RBR_50,ON_A,1,7,1073310,131.01,255,255,28
SAMPLE,1,RBR_50,ON_A,1,8,1073526,131.04,255,255,28
SAMPLE,1,RBR_50,ON_A,1,9,1073854,131.08,255,255,28
SAMPLE,1,RBR_50,ON_A,1,10,1101606,134.47,255,255,29
SAMPLE,1,RBR_50,ON_A,1,11,1102279,134.55,255,255,29
SAMPLE,1,RBR_50,ON_A,1,12,1096434,133.84,255,255,29
SAMPLE,1,RBR_50,ON_A,1,13,1099220,134.18,255,255,29
SAMPLE,1,RBR_50,ON_A,1,14,1099096,134.16,255,255,29
SAMPLE,1,RBR_50,ON_A,1,15,1082780,132.17,255,255,30
SAMPLE,1,RBR_50,ON_A,1,16,1087314,132.72,255,255,30
SAMPLE,1,RBR_50,ON_A,1,17,1083813,132.30,255,255,30
SAMPLE,1,RBR_50,ON_A,1,18,1083465,132.25,255,255,30
SAMPLE,1,RBR_50,ON_A,1,19,1088932,132.92,255,255,30
SAMPLE,1,RBR_50,ON_A,1,20,1063128,129.77,255,255,31
SAMPLE,1,RBR_50,ON_A,1,21,1058180,129.17,255,255,31
SAMPLE,1,RBR_50,ON_A,1,22,1060919,129.50,255,255,31
SAMPLE,1,RBR_50,ON_A,1,23,1060396,129.44,255,255,31
SAMPLE,1,RBR_50,ON_A,1,24,1057231,129.05,255,255,31
SAMPLE,1,RBR_50,OFF_B,0,0,968398,118.21,255,255,32
SAMPLE,1,RBR_50,OFF_B,0,1,968887,118.27,255,255,32
SAMPLE,1,RBR_50,OFF_B,0,2,967999,118.16,255,255,32
SAMPLE,1,RBR_50,OFF_B,0,3,969048,118.29,255,255,32
SAMPLE,1,RBR_50,OFF_B,0,4,967100,118.05,255,255,32
SAMPLE,1,RBR_50,OFF_B,0,5,1035961,126.46,255,255,33
SAMPLE,1,RBR_50,OFF_B,0,6,1034697,126.30,255,255,33
SAMPLE,1,RBR_50,OFF_B,0,7,1035131,126.35,255,255,33
SAMPLE,1,RBR_50,OFF_B,0,8,1034832,126.32,255,255,33
SAMPLE,1,RBR_50,OFF_B,0,9,996479,121.64,255,255,34
SAMPLE,1,RBR_50,OFF_B,0,10,993966,121.33,255,255,34
SAMPLE,1,RBR_50,OFF_B,0,11,993466,121.27,255,255,34
SAMPLE,1,RBR_50,OFF_B,0,12,994947,121.45,255,255,34
SAMPLE,1,RBR_50,OFF_B,0,13,992937,121.20,255,255,34
SAMPLE,1,RBR_50,OFF_B,0,14,1018062,124.27,255,255,35
SAMPLE,1,RBR_50,OFF_B,0,15,1018151,124.28,255,255,35
SAMPLE,1,RBR_50,OFF_B,0,16,1018964,124.38,255,255,35
SAMPLE,1,RBR_50,OFF_B,0,17,1019481,124.44,255,255,35
SAMPLE,1,RBR_50,OFF_B,0,18,1016919,124.13,255,255,35
SAMPLE,1,RBR_50,OFF_B,0,19,995245,121.48,255,255,36
SAMPLE,1,RBR_50,OFF_B,0,20,997499,121.76,255,255,36
SAMPLE,1,RBR_50,OFF_B,0,21,996696,121.66,255,255,36
SAMPLE,1,RBR_50,OFF_B,0,22,997034,121.70,255,255,36
SAMPLE,1,RBR_50,OFF_B,0,23,994528,121.40,255,255,36
SAMPLE,1,RBR_50,OFF_B,0,24,996645,121.66,255,255,37
SAMPLE,1,RBR_50,ON_B,1,0,1087723,132.77,255,255,38
SAMPLE,1,RBR_50,ON_B,1,1,1089319,132.97,255,255,38
SAMPLE,1,RBR_50,ON_B,1,2,1087989,132.81,255,255,38
SAMPLE,1,RBR_50,ON_B,1,3,1091523,133.24,255,255,38
SAMPLE,1,RBR_50,ON_B,1,4,1091149,133.19,255,255,38
SAMPLE,1,RBR_50,ON_B,1,5,1080911,131.94,255,255,39
SAMPLE,1,RBR_50,ON_B,1,6,1078559,131.66,255,255,39
SAMPLE,1,RBR_50,ON_B,1,7,1077454,131.52,255,255,39
SAMPLE,1,RBR_50,ON_B,1,8,1077477,131.52,255,255,39
SAMPLE,1,RBR_50,ON_B,1,9,1076619,131.42,255,255,39
SAMPLE,1,RBR_50,ON_B,1,10,1112434,135.79,255,255,40
SAMPLE,1,RBR_50,ON_B,1,11,1105253,134.91,255,255,40
SAMPLE,1,RBR_50,ON_B,1,12,1110603,135.57,255,255,40
SAMPLE,1,RBR_50,ON_B,1,13,1114417,136.03,255,255,40
SAMPLE,1,RBR_50,ON_B,1,14,1111019,135.62,255,255,40
SAMPLE,1,RBR_50,ON_B,1,15,1062586,129.71,255,255,41
SAMPLE,1,RBR_50,ON_B,1,16,1070656,130.69,255,255,41
SAMPLE,1,RBR_50,ON_B,1,17,1074499,131.16,255,255,41
SAMPLE,1,RBR_50,ON_B,1,18,1071658,130.81,255,255,41
SAMPLE,1,RBR_50,ON_B,1,19,1070061,130.62,255,255,41
SAMPLE,1,RBR_50,ON_B,1,20,1075499,131.28,255,255,42
SAMPLE,1,RBR_50,ON_B,1,21,1068363,130.41,255,255,42
SAMPLE,1,RBR_50,ON_B,1,22,1072274,130.89,255,255,42
SAMPLE,1,RBR_50,ON_B,1,23,1076031,131.35,255,255,42
SAMPLE,1,RBR_50,ON_B,1,24,1069861,130.59,255,255,42
SAMPLE,2,RBR_50,OFF_A,0,0,971627,118.60,255,255,43
SAMPLE,2,RBR_50,OFF_A,0,1,969884,118.39,255,255,43
SAMPLE,2,RBR_50,OFF_A,0,2,970142,118.42,255,255,43
SAMPLE,2,RBR_50,OFF_A,0,3,970430,118.46,255,255,43
SAMPLE,2,RBR_50,OFF_A,0,4,970493,118.46,255,255,43
SAMPLE,2,RBR_50,OFF_A,0,5,1042263,127.22,255,255,44
SAMPLE,2,RBR_50,OFF_A,0,6,1039475,126.88,255,255,44
SAMPLE,2,RBR_50,OFF_A,0,7,1042411,127.24,255,255,44
SAMPLE,2,RBR_50,OFF_A,0,8,1041869,127.18,255,255,44
SAMPLE,2,RBR_50,OFF_A,0,9,1041255,127.10,255,255,44
SAMPLE,2,RBR_50,OFF_A,0,10,1039268,126.86,255,255,45
SAMPLE,2,RBR_50,OFF_A,0,11,1039995,126.95,255,255,45
SAMPLE,2,RBR_50,OFF_A,0,12,1039483,126.89,255,255,45
SAMPLE,2,RBR_50,OFF_A,0,13,1039328,126.87,255,255,45
SAMPLE,2,RBR_50,OFF_A,0,14,1040873,127.05,255,255,45
SAMPLE,2,RBR_50,OFF_A,0,15,1042390,127.24,255,255,46
SAMPLE,2,RBR_50,OFF_A,0,16,1039759,126.92,255,255,46
SAMPLE,2,RBR_50,OFF_A,0,17,1040756,127.04,255,255,46
SAMPLE,2,RBR_50,OFF_A,0,18,1040107,126.96,255,255,46
SAMPLE,2,RBR_50,OFF_A,0,19,999378,121.99,255,255,47
SAMPLE,2,RBR_50,OFF_A,0,20,1000455,122.12,255,255,47
SAMPLE,2,RBR_50,OFF_A,0,21,999307,121.98,255,255,47
SAMPLE,2,RBR_50,OFF_A,0,22,998289,121.86,255,255,47
SAMPLE,2,RBR_50,OFF_A,0,23,997358,121.74,255,255,47
SAMPLE,2,RBR_50,OFF_A,0,24,1028293,125.52,255,255,48
SAMPLE,2,RBR_50,ON_A,1,0,1104538,134.83,255,255,49
SAMPLE,2,RBR_50,ON_A,1,1,1109162,135.39,255,255,49
SAMPLE,2,RBR_50,ON_A,1,2,1102849,134.62,255,255,49
SAMPLE,2,RBR_50,ON_A,1,3,1106428,135.06,255,255,49
SAMPLE,2,RBR_50,ON_A,1,4,1107890,135.24,255,255,49
SAMPLE,2,RBR_50,ON_A,1,5,1098054,134.03,255,255,50
SAMPLE,2,RBR_50,ON_A,1,6,1099614,134.23,255,255,50
SAMPLE,2,RBR_50,ON_A,1,7,1104214,134.79,255,255,50
SAMPLE,2,RBR_50,ON_A,1,8,1101942,134.51,255,255,50
SAMPLE,2,RBR_50,ON_A,1,9,1102982,134.64,255,255,50
SAMPLE,2,RBR_50,ON_A,1,10,1068713,130.45,255,255,51
SAMPLE,2,RBR_50,ON_A,1,11,1071164,130.75,255,255,51
SAMPLE,2,RBR_50,ON_A,1,12,1068258,130.40,255,255,51
SAMPLE,2,RBR_50,ON_A,1,13,1067536,130.31,255,255,51
SAMPLE,2,RBR_50,ON_A,1,14,1064863,129.98,255,255,51
SAMPLE,2,RBR_50,ON_A,1,15,1070733,130.70,255,255,52
SAMPLE,2,RBR_50,ON_A,1,16,1072855,130.96,255,255,52
SAMPLE,2,RBR_50,ON_A,1,17,1065684,130.08,255,255,52
SAMPLE,2,RBR_50,ON_A,1,18,1066507,130.18,255,255,52
SAMPLE,2,RBR_50,ON_A,1,19,1073211,131.00,255,255,52
SAMPLE,2,RBR_50,ON_A,1,20,1104584,134.83,255,255,53
SAMPLE,2,RBR_50,ON_A,1,21,1109206,135.40,255,255,53
SAMPLE,2,RBR_50,ON_A,1,22,1110924,135.61,255,255,53
SAMPLE,2,RBR_50,ON_A,1,23,1107147,135.14,255,255,53
SAMPLE,2,RBR_50,ON_A,1,24,1107100,135.14,255,255,53
SAMPLE,2,RBR_50,OFF_B,0,0,1018754,124.35,255,255,54
SAMPLE,2,RBR_50,OFF_B,0,1,1018398,124.31,255,255,54
SAMPLE,2,RBR_50,OFF_B,0,2,1016472,124.08,255,255,54
SAMPLE,2,RBR_50,OFF_B,0,3,1016647,124.10,255,255,54
SAMPLE,2,RBR_50,OFF_B,0,4,1017022,124.14,255,255,54
SAMPLE,2,RBR_50,OFF_B,0,5,967277,118.07,255,255,55
SAMPLE,2,RBR_50,OFF_B,0,6,966397,117.96,255,255,55
SAMPLE,2,RBR_50,OFF_B,0,7,967765,118.13,255,255,55
SAMPLE,2,RBR_50,OFF_B,0,8,967225,118.06,255,255,55
SAMPLE,2,RBR_50,OFF_B,0,9,970624,118.48,255,255,56
SAMPLE,2,RBR_50,OFF_B,0,10,970127,118.42,255,255,56
SAMPLE,2,RBR_50,OFF_B,0,11,970535,118.47,255,255,56
SAMPLE,2,RBR_50,OFF_B,0,12,970407,118.45,255,255,56
SAMPLE,2,RBR_50,OFF_B,0,13,970373,118.45,255,255,56
SAMPLE,2,RBR_50,OFF_B,0,14,994174,121.35,255,255,57
SAMPLE,2,RBR_50,OFF_B,0,15,998329,121.86,255,255,57
SAMPLE,2,RBR_50,OFF_B,0,16,995792,121.55,255,255,57
SAMPLE,2,RBR_50,OFF_B,0,17,995411,121.51,255,255,57
SAMPLE,2,RBR_50,OFF_B,0,18,993594,121.28,255,255,57
SAMPLE,2,RBR_50,OFF_B,0,19,1046358,127.72,255,255,58
SAMPLE,2,RBR_50,OFF_B,0,20,1046291,127.72,255,255,58
SAMPLE,2,RBR_50,OFF_B,0,21,1046395,127.73,255,255,58
SAMPLE,2,RBR_50,OFF_B,0,22,1045625,127.63,255,255,58
SAMPLE,2,RBR_50,OFF_B,0,23,1045964,127.68,255,255,58
SAMPLE,2,RBR_50,OFF_B,0,24,985304,120.27,255,255,59
SAMPLE,2,RBR_50,ON_B,1,0,1070496,130.67,255,255,60
SAMPLE,2,RBR_50,ON_B,1,1,1068403,130.42,255,255,60
SAMPLE,2,RBR_50,ON_B,1,2,1069308,130.53,255,255,60
SAMPLE,2,RBR_50,ON_B,1,3,1069504,130.55,255,255,60
SAMPLE,2,RBR_50,ON_B,1,4,1071234,130.76,255,255,60
SAMPLE,2,RBR_50,ON_B,1,5,1104633,134.84,255,255,61
SAMPLE,2,RBR_50,ON_B,1,6,1096352,133.83,255,255,61
SAMPLE,2,RBR_50,ON_B,1,7,1101426,134.45,255,255,61
SAMPLE,2,RBR_50,ON_B,1,8,1103726,134.73,255,255,61
SAMPLE,2,RBR_50,ON_B,1,9,1099980,134.27,255,255,61
SAMPLE,2,RBR_50,ON_B,1,10,1097185,133.93,255,255,62
SAMPLE,2,RBR_50,ON_B,1,11,1100316,134.31,255,255,62
SAMPLE,2,RBR_50,ON_B,1,12,1109809,135.47,255,255,62
SAMPLE,2,RBR_50,ON_B,1,13,1107160,135.15,255,255,62
SAMPLE,2,RBR_50,ON_B,1,14,1106455,135.06,255,255,62
SAMPLE,2,RBR_50,ON_B,1,15,1095660,133.74,255,255,63
SAMPLE,2,RBR_50,ON_B,1,16,1101380,134.44,255,255,63
SAMPLE,2,RBR_50,ON_B,1,17,1102652,134.60,255,255,63
SAMPLE,2,RBR_50,ON_B,1,18,1101100,134.41,255,255,63
SAMPLE,2,RBR_50,ON_B,1,19,1099702,134.24,255,255,63
SAMPLE,2,RBR_50,ON_B,1,20,1107167,135.15,255,255,64
SAMPLE,2,RBR_50,ON_B,1,21,1103583,134.71,255,255,64
SAMPLE,2,RBR_50,ON_B,1,22,1113169,135.88,255,255,64
SAMPLE,2,RBR_50,ON_B,1,23,1097263,133.94,255,255,64
SAMPLE,2,RBR_50,ON_B,1,24,1097563,133.97,255,255,64
MODE_END,RBR_50
MODE_BEGIN,RBR_67
SAMPLE,0,RBR_67,OFF_A,0,0,1081127,131.97,255,255,0
SAMPLE,0,RBR_67,OFF_A,0,1,1079454,131.76,255,255,0
SAMPLE,0,RBR_67,OFF_A,0,2,1078978,131.71,255,255,0
SAMPLE,0,RBR_67,OFF_A,0,3,1079413,131.76,255,255,0
SAMPLE,0,RBR_67,OFF_A,0,4,1131915,138.17,255,255,1
SAMPLE,0,RBR_67,OFF_A,0,5,1125018,137.33,255,255,1
SAMPLE,0,RBR_67,OFF_A,0,6,1125107,137.34,255,255,1
SAMPLE,0,RBR_67,OFF_A,0,7,1123344,137.12,255,255,2
SAMPLE,0,RBR_67,OFF_A,0,8,1122015,136.96,255,255,2
SAMPLE,0,RBR_67,OFF_A,0,9,1122597,137.03,255,255,2
SAMPLE,0,RBR_67,OFF_A,0,10,1121698,136.92,255,255,2
SAMPLE,0,RBR_67,OFF_A,0,11,1087058,132.69,255,255,3
SAMPLE,0,RBR_67,OFF_A,0,12,1088636,132.89,255,255,3
SAMPLE,0,RBR_67,OFF_A,0,13,1087314,132.72,255,255,3
SAMPLE,0,RBR_67,OFF_A,0,14,1123448,137.13,255,255,4
SAMPLE,0,RBR_67,OFF_A,0,15,1121746,136.93,255,255,4
SAMPLE,0,RBR_67,OFF_A,0,16,1122957,137.07,255,255,4
SAMPLE,0,RBR_67,OFF_A,0,17,1122184,136.98,255,255,4
SAMPLE,0,RBR_67,OFF_A,0,18,1083132,132.21,255,255,5
SAMPLE,0,RBR_67,OFF_A,0,19,1079018,131.71,255,255,5
SAMPLE,0,RBR_67,OFF_A,0,20,1079851,131.81,255,255,5
SAMPLE,0,RBR_67,OFF_A,0,21,1085891,132.55,255,255,6
SAMPLE,0,RBR_67,OFF_A,0,22,1114245,136.01,255,255,6
SAMPLE,0,RBR_67,OFF_A,0,23,1116383,136.27,255,255,6
SAMPLE,0,RBR_67,OFF_A,0,24,1114124,136.00,255,255,6
SAMPLE,0,RBR_67,ON_A,1,0,1249363,152.51,255,255,7
SAMPLE,0,RBR_67,ON_A,1,1,1258673,153.64,255,255,7
SAMPLE,0,RBR_67,ON_A,1,2,1253580,153.02,255,255,7
SAMPLE,0,RBR_67,ON_A,1,3,1260817,153.90,255,255,7
SAMPLE,0,RBR_67,ON_A,1,4,1257644,153.52,255,255,8
SAMPLE,0,RBR_67,ON_A,1,5,1253688,153.03,255,255,8
SAMPLE,0,RBR_67,ON_A,1,6,1256419,153.37,255,255,8
SAMPLE,0,RBR_67,ON_A,1,7,1250848,152.69,255,255,9
SAMPLE,0,RBR_67,ON_A,1,8,1261249,153.96,255,255,9
SAMPLE,0,RBR_67,ON_A,1,9,1248686,152.42,255,255,9
SAMPLE,0,RBR_67,ON_A,1,10,1252936,152.94,255,255,9
SAMPLE,0,RBR_67,ON_A,1,11,1255782,153.29,255,255,10
SAMPLE,0,RBR_67,ON_A,1,12,1257143,153.45,255,255,10
SAMPLE,0,RBR_67,ON_A,1,13,1267029,154.66,255,255,10
SAMPLE,0,RBR_67,ON_A,1,14,1258558,153.63,255,255,11
SAMPLE,0,RBR_67,ON_A,1,15,1266163,154.56,255,255,11
SAMPLE,0,RBR_67,ON_A,1,16,1258245,153.59,255,255,11
SAMPLE,0,RBR_67,ON_A,1,17,1253386,153.00,255,255,12
SAMPLE,0,RBR_67,ON_A,1,18,1255851,153.30,255,255,12
SAMPLE,0,RBR_67,ON_A,1,19,1253180,152.97,255,255,12
SAMPLE,0,RBR_67,ON_A,1,20,1249121,152.48,255,255,13
SAMPLE,0,RBR_67,ON_A,1,21,1258061,153.57,255,255,13
SAMPLE,0,RBR_67,ON_A,1,22,1257557,153.51,255,255,13
SAMPLE,0,RBR_67,ON_A,1,23,1267314,154.70,255,255,14
SAMPLE,0,RBR_67,ON_A,1,24,1254939,153.19,255,255,14
SAMPLE,0,RBR_67,OFF_B,0,0,1095598,133.73,255,255,15
SAMPLE,0,RBR_67,OFF_B,0,1,1081241,131.98,255,255,15
SAMPLE,0,RBR_67,OFF_B,0,2,1083767,132.29,255,255,15
SAMPLE,0,RBR_67,OFF_B,0,3,1079677,131.79,255,255,15
SAMPLE,0,RBR_67,OFF_B,0,4,1085865,132.55,255,255,16
SAMPLE,0,RBR_67,OFF_B,0,5,1086759,132.66,255,255,16
SAMPLE,0,RBR_67,OFF_B,0,6,1085005,132.44,255,255,16
SAMPLE,0,RBR_67,OFF_B,0,7,1085568,132.51,255,255,17
SAMPLE,0,RBR_67,OFF_B,0,8,1085453,132.50,255,255,17
SAMPLE,0,RBR_67,OFF_B,0,9,1087060,132.69,255,255,17
SAMPLE,0,RBR_67,OFF_B,0,10,1086408,132.61,255,255,17
SAMPLE,0,RBR_67,OFF_B,0,11,1163806,142.06,255,255,18
SAMPLE,0,RBR_67,OFF_B,0,12,1160725,141.69,255,255,18
SAMPLE,0,RBR_67,OFF_B,0,13,1125718,137.41,255,255,18
SAMPLE,0,RBR_67,OFF_B,0,14,1111608,135.69,255,255,19
SAMPLE,0,RBR_67,OFF_B,0,15,1115745,136.19,255,255,19
SAMPLE,0,RBR_67,OFF_B,0,16,1114061,135.99,255,255,19
SAMPLE,0,RBR_67,OFF_B,0,17,1114774,136.08,255,255,19
SAMPLE,0,RBR_67,OFF_B,0,18,1084120,132.33,255,255,20
SAMPLE,0,RBR_67,OFF_B,0,19,1083259,132.23,255,255,20
SAMPLE,0,RBR_67,OFF_B,0,20,1084025,132.32,255,255,20
SAMPLE,0,RBR_67,OFF_B,0,21,1079183,131.73,255,255,21
SAMPLE,0,RBR_67,OFF_B,0,22,1112675,135.82,255,255,21
SAMPLE,0,RBR_67,OFF_B,0,23,1113750,135.95,255,255,21
SAMPLE,0,RBR_67,OFF_B,0,24,1115290,136.14,255,255,21
SAMPLE,0,RBR_67,ON_B,1,0,1249544,152.53,255,255,22
SAMPLE,0,RBR_67,ON_B,1,1,1263333,154.21,255,255,22
SAMPLE,0,RBR_67,ON_B,1,2,1255588,153.27,255,255,22
SAMPLE,0,RBR_67,ON_B,1,3,1264143,154.31,255,255,22
SAMPLE,0,RBR_67,ON_B,1,4,1262467,154.10,255,255,23
SAMPLE,0,RBR_67,ON_B,1,5,1267949,154.77,255,255,23
SAMPLE,0,RBR_67,ON_B,1,6,1250332,152.62,255,255,23
SAMPLE,0,RBR_67,ON_B,1,7,1248983,152.46,255,255,24
SAMPLE,0,RBR_67,ON_B,1,8,1260993,153.92,255,255,24
SAMPLE,0,RBR_67,ON_B,1,9,1251566,152.77,255,255,24
SAMPLE,0,RBR_67,ON_B,1,10,1257414,153.49,255,255,24
SAMPLE,0,RBR_67,ON_B,1,11,1262541,154.11,255,255,25
SAMPLE,0,RBR_67,ON_B,1,12,1264844,154.39,255,255,25
SAMPLE,0,RBR_67,ON_B,1,13,1252793,152.92,255,255,25
SAMPLE,0,RBR_67,ON_B,1,14,1248296,152.37,255,255,26
SAMPLE,0,RBR_67,ON_B,1,15,1267664,154.74,255,255,26
SAMPLE,0,RBR_67,ON_B,1,16,1247292,152.25,255,255,26
SAMPLE,0,RBR_67,ON_B,1,17,1257332,153.48,255,255,27
SAMPLE,0,RBR_67,ON_B,1,18,1274737,155.60,255,255,27
SAMPLE,0,RBR_67,ON_B,1,19,1248631,152.42,255,255,27
SAMPLE,0,RBR_67,ON_B,1,20,1253141,152.97,255,255,28
SAMPLE,0,RBR_67,ON_B,1,21,1262815,154.15,255,255,28
SAMPLE,0,RBR_67,ON_B,1,22,1262991,154.17,255,255,28
SAMPLE,0,RBR_67,ON_B,1,23,1257207,153.46,255,255,29
SAMPLE,0,RBR_67,ON_B,1,24,1249274,152.49,255,255,29
SAMPLE,1,RBR_67,OFF_A,0,0,1080857,131.94,255,255,30
SAMPLE,1,RBR_67,OFF_A,0,1,1081326,131.99,255,255,30
SAMPLE,1,RBR_67,OFF_A,0,2,1081021,131.96,255,255,30
SAMPLE,1,RBR_67,OFF_A,0,3,1080987,131.95,255,255,30
SAMPLE,1,RBR_67,OFF_A,0,4,1154416,140.91,255,255,31
SAMPLE,1,RBR_67,OFF_A,0,5,1163622,142.04,255,255,31
SAMPLE,1,RBR_67,OFF_A,0,6,1161565,141.79,255,255,31
SAMPLE,1,RBR_67,OFF_A,0,7,1216705,148.52,255,255,32
SAMPLE,1,RBR_67,OFF_A,0,8,1215051,148.32,255,255,32
SAMPLE,1,RBR_67,OFF_A,0,9,1214120,148.20,255,255,32
SAMPLE,1,RBR_67,OFF_A,0,10,1214156,148.21,255,255,32
SAMPLE,1,RBR_67,OFF_A,0,11,1123763,137.17,255,255,33
SAMPLE,1,RBR_67,OFF_A,0,12,1119492,136.65,255,255,33
SAMPLE,1,RBR_67,OFF_A,0,13,1122763,137.05,255,255,33
SAMPLE,1,RBR_67,OFF_A,0,14,1162979,141.96,255,255,34
SAMPLE,1,RBR_67,OFF_A,0,15,1159543,141.54,255,255,34
SAMPLE,1,RBR_67,OFF_A,0,16,1159525,141.54,255,255,34
SAMPLE,1,RBR_67,OFF_A,0,17,1161051,141.72,255,255,34
SAMPLE,1,RBR_67,OFF_A,0,18,1128951,137.81,255,255,35
SAMPLE,1,RBR_67,OFF_A,0,19,1121435,136.89,255,255,35
SAMPLE,1,RBR_67,OFF_A,0,20,1121979,136.96,255,255,35
SAMPLE,1,RBR_67,OFF_A,0,21,1089300,132.97,255,255,36
SAMPLE,1,RBR_67,OFF_A,0,22,1086065,132.57,255,255,36
SAMPLE,1,RBR_67,OFF_A,0,23,1088684,132.89,255,255,36
SAMPLE,1,RBR_67,OFF_A,0,24,1087140,132.70,255,255,36
SAMPLE,1,RBR_67,ON_A,1,0,1253982,153.07,255,255,37
SAMPLE,1,RBR_67,ON_A,1,1,1251747,152.80,255,255,37
SAMPLE,1,RBR_67,ON_A,1,2,1254931,153.18,255,255,37
SAMPLE,1,RBR_67,ON_A,1,3,1260385,153.85,255,255,37
SAMPLE,1,RBR_67,ON_A,1,4,1263604,154.24,255,255,38
SAMPLE,1,RBR_67,ON_A,1,5,1253349,152.99,255,255,38
SAMPLE,1,RBR_67,ON_A,1,6,1255502,153.25,255,255,38
SAMPLE,1,RBR_67,ON_A,1,7,1258279,153.59,255,255,39
SAMPLE,1,RBR_67,ON_A,1,8,1253680,153.03,255,255,39
SAMPLE,1,RBR_67,ON_A,1,9,1255548,153.26,255,255,39
SAMPLE,1,RBR_67,ON_A,1,10,1269573,154.97,255,255,39
SAMPLE,1,RBR_67,ON_A,1,11,1258480,153.62,255,255,40
SAMPLE,1,RBR_67,ON_A,1,12,1257688,153.52,255,255,40
SAMPLE,1,RBR_67,ON_A,1,13,1252598,152.90,255,255,40
SAMPLE,1,RBR_67,ON_A,1,14,1242770,151.70,255,255,41
SAMPLE,1,RBR_67,ON_A,1,15,1251819,152.80,255,255,41
SAMPLE,1,RBR_67,ON_A,1,16,1259087,153.69,255,255,41
SAMPLE,1,RBR_67,ON_A,1,17,1253199,152.97,255,255,42
SAMPLE,1,RBR_67,ON_A,1,18,1268397,154.83,255,255,42
SAMPLE,1,RBR_67,ON_A,1,19,1251629,152.78,255,255,42
SAMPLE,1,RBR_67,ON_A,1,20,1262931,154.16,255,255,43
SAMPLE,1,RBR_67,ON_A,1,21,1254362,153.12,255,255,43

SAMPLE,1,RBR_67,ON_A,1,22,1253509,153.01,255,255,43
SAMPLE,1,RBR_67,ON_A,1,23,1256653,153.40,255,255,44
SAMPLE,1,RBR_67,ON_A,1,24,1257790,153.53,255,255,44
SAMPLE,1,RBR_67,OFF_B,0,0,1214351,148.23,255,255,45
SAMPLE,1,RBR_67,OFF_B,0,1,1215853,148.41,255,255,45
SAMPLE,1,RBR_67,OFF_B,0,2,1215902,148.42,255,255,45
SAMPLE,1,RBR_67,OFF_B,0,3,1216859,148.54,255,255,45
SAMPLE,1,RBR_67,OFF_B,0,4,1160484,141.66,255,255,46
SAMPLE,1,RBR_67,OFF_B,0,5,1162116,141.85,255,255,46
SAMPLE,1,RBR_67,OFF_B,0,6,1160794,141.69,255,255,46
SAMPLE,1,RBR_67,OFF_B,0,7,1165954,142.32,255,255,47
SAMPLE,1,RBR_67,OFF_B,0,8,1158805,141.45,255,255,47
