AdaptiveDMA parameter sweep
configs=25,runs=100,dma_bytes=8388608,latency_limit_percent=50
SAMPLE_HEADER,name,run,base_cpu,load_cpu,dma_cycles,r_wait,w_wait,r_windows,w_windows,stall_ar,stall_r,stall_aw,stall_w,stall_b,overlap,checks_ok
SUMMARY_HEADER,name,burst,rd_out,wr_out,rbr_ctrl,threshold,nominal,r_delta_q8,w_delta_q8,base_mean,cpu_mean,p95,p99,target,slowdown_percent,violations,violation_percent,dma_cycles,dma_MiB_per_s,r_wait,w_wait,r_windows,w_windows,stall_ar,stall_r,stall_aw,stall_w,stall_b,errors
SAMPLE,RBR33_T256,72,106.36,119.58,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,73,106.35,117.23,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,74,106.46,119.50,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,75,106.42,119.04,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,76,106.44,119.49,3145704,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,77,106.39,119.14,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,78,106.30,121.17,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,79,106.38,119.85,3145704,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,80,106.44,121.15,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,81,106.22,119.57,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,82,106.44,120.82,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,83,106.28,119.55,3145704,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,84,106.42,121.36,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,85,106.32,121.03,3145728,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,86,106.32,121.67,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,87,106.44,121.55,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,88,106.33,119.37,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,89,106.29,117.17,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,90,106.42,121.04,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,91,106.42,121.04,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,92,106.38,120.35,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,93,106.34,118.42,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,94,106.35,120.95,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,95,106.26,119.76,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,96,106.38,121.63,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,97,106.41,121.81,3145704,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,98,106.31,120.15,3145703,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SAMPLE,RBR33_T256,99,106.42,121.42,3145705,2097106,2097105,32768,32768,3,2097088,3,0,0,1,1
SUMMARY,RBR33_T256,16,4,4,3,256,32,512,512,106.36,120.23,122.84,122.97,159.54,13.04,0,0.00,3145704,254.31,2097105,2097104,32768,32768,3,2097087,3,0,0,0
SAMPLE,RBR25_T256,0,106.38,120.76,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,1,106.42,119.19,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,2,106.38,120.80,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,3,106.37,114.19,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,4,106.39,119.66,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,5,106.36,120.69,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,6,106.33,120.57,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,7,106.33,114.50,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,8,106.45,119.51,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,9,106.43,119.72,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,10,106.35,114.55,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,11,106.37,115.22,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,12,106.35,119.17,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,13,106.51,120.56,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,14,106.30,119.14,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,15,106.47,114.16,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,16,106.39,119.23,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,17,106.40,115.05,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,18,106.34,119.53,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,19,106.36,114.43,4194275,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,20,106.41,120.59,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,21,106.37,114.12,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,22,106.37,120.74,4194249,3145650,3145649,32768,32768,3,3145619,3,0,0,1,1
SAMPLE,RBR25_T256,23,106.31,115.24,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,24,106.38,114.35,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,25,106.40,120.62,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,26,106.28,115.36,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,27,106.31,119.07,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,28,106.34,114.28,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,29,106.42,119.83,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,30,106.32,115.22,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,31,106.40,119.66,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,32,106.38,119.77,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,33,106.36,119.14,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,34,106.38,120.64,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,35,106.38,119.87,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,36,106.35,119.72,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,37,106.42,114.39,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,38,106.37,115.03,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,39,106.36,114.34,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,40,106.41,114.26,4194278,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,41,106.45,119.71,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,42,106.37,114.08,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,43,106.42,119.40,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,44,106.37,120.82,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,45,106.35,119.16,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,46,106.37,114.41,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,47,106.40,114.50,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,48,106.37,120.69,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,49,106.29,114.98,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,50,106.33,119.05,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,51,106.38,114.21,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,52,106.33,120.32,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,53,106.32,120.56,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,54,106.30,115.33,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,55,106.36,114.35,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,56,106.36,119.54,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,57,106.38,114.06,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,58,106.39,119.65,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,59,106.47,119.79,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,60,106.32,114.20,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,61,106.40,120.59,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,62,106.35,119.73,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,63,106.47,115.35,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,64,106.39,114.14,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,65,106.43,114.44,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,66,106.39,119.06,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,67,106.47,114.20,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,68,106.30,119.01,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,69,106.44,115.05,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,70,106.28,119.38,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,71,106.31,119.18,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,72,106.38,114.20,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,73,106.31,114.18,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,74,106.32,115.34,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,75,106.37,114.24,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,76,106.44,120.40,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,77,106.41,114.02,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,78,106.49,114.70,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,79,106.31,115.23,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,80,106.29,119.40,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,81,106.42,120.70,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,82,106.43,119.70,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,83,106.43,114.25,4194261,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,84,106.35,115.39,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,85,106.35,119.20,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,86,106.39,114.66,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,87,106.36,119.39,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,88,106.34,119.35,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,89,106.32,115.19,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,90,106.36,119.13,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,91,106.32,114.45,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,92,106.34,119.32,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,93,106.40,115.38,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,94,106.50,119.64,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,95,106.29,115.22,4194249,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,96,106.46,114.51,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,97,106.34,114.32,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,98,106.39,115.11,4194248,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SAMPLE,RBR25_T256,99,106.38,119.77,4194247,3145650,3145649,32768,32768,3,3145632,3,0,0,1,1
SUMMARY,RBR25_T256,16,4,4,3,256,32,768,768,106.37,117.32,120.69,120.80,159.55,10.29,0,0.00,4194248,190.73,3145650,3145649,32768,32768,3,3145631,3,0,0,0
SAMPLE,RBR50_T512,0,106.33,138.81,2097129,1048530,1048529,16384,16384,3,1040789,3,0,0,1,1
SAMPLE,RBR50_T512,1,106.38,125.68,2097128,1048530,1048529,16384,16384,3,1037655,3,0,0,1,1
SAMPLE,RBR50_T512,2,106.45,133.42,2097127,1048530,1048529,16384,16384,3,1039192,3,0,0,1,1
SAMPLE,RBR50_T512,3,106.38,128.40,2097127,1048530,1048529,16384,16384,3,1038197,3,0,0,1,1
SAMPLE,RBR50_T512,4,106.36,126.75,2097128,1048530,1048529,16384,16384,3,1039268,3,0,0,1,1
SAMPLE,RBR50_T512,5,106.30,130.74,2097129,1048530,1048529,16384,16384,3,1038787,3,0,0,1,1
SAMPLE,RBR50_T512,6,106.49,139.35,2097128,1048530,1048529,16384,16384,3,1038963,3,0,0,1,1
SAMPLE,RBR50_T512,7,106.44,128.37,2097128,1048530,1048529,16384,16384,3,1038378,3,0,0,1,1
SAMPLE,RBR50_T512,8,106.33,128.13,2097129,1048530,1048529,16384,16384,3,1038376,3,0,0,1,1
SAMPLE,RBR50_T512,9,106.32,125.40,2097132,1048530,1048529,16384,16384,3,1037403,3,0,0,1,1
SAMPLE,RBR50_T512,10,106.34,139.22,2097129,1048530,1048529,16384,16384,3,1039138,3,0,0,1,1
SAMPLE,RBR50_T512,11,106.39,127.79,2097128,1048530,1048529,16384,16384,3,1039746,3,0,0,1,1
SAMPLE,RBR50_T512,12,106.36,137.39,2097127,1048530,1048529,16384,16384,3,1037862,3,0,0,1,1
SAMPLE,RBR50_T512,13,106.35,137.35,2097128,1048530,1048529,16384,16384,3,1038017,3,0,0,1,1
SAMPLE,RBR50_T512,14,106.42,128.15,2097127,1048530,1048529,16384,16384,3,1038063,3,0,0,1,1
SAMPLE,RBR50_T512,15,106.40,128.22,2097129,1048517,1048516,16384,16384,3,1038175,3,0,0,1,1
SAMPLE,RBR50_T512,16,106.36,127.86,2097127,1048530,1048529,16384,16384,3,1039776,3,0,0,1,1
SAMPLE,RBR50_T512,17,106.48,128.21,2097127,1048530,1048529,16384,16384,3,1039363,3,0,0,1,1
SAMPLE,RBR50_T512,18,106.38,139.68,2097127,1048530,1048529,16384,16384,3,1037861,3,0,0,1,1
SAMPLE,RBR50_T512,19,106.28,139.34,2097129,1048530,1048529,16384,16384,3,1039080,3,0,0,1,1
SAMPLE,RBR50_T512,20,106.36,128.46,2097127,1048530,1048529,16384,16384,3,1039052,3,0,0,1,1
SAMPLE,RBR50_T512,21,106.33,128.34,2097129,1048530,1048529,16384,16384,3,1038317,3,0,0,1,1
SAMPLE,RBR50_T512,22,106.28,139.46,2097127,1048530,1048529,16384,16384,3,1038119,3,0,0,1,1
SAMPLE,RBR50_T512,23,106.44,125.32,2097142,1048530,1048529,16384,16384,3,1039197,3,0,0,1,1
SAMPLE,RBR50_T512,24,106.33,139.53,2097127,1048530,1048529,16384,16384,3,1038055,3,0,0,1,1
SAMPLE,RBR50_T512,25,106.40,138.76,2097129,1048530,1048529,16384,16384,3,1040127,3,0,0,1,1
SAMPLE,RBR50_T512,26,106.30,138.62,2097127,1048530,1048529,16384,16384,3,1040195,3,0,0,1,1
SAMPLE,RBR50_T512,27,106.37,129.14,2097129,1048530,1048529,16384,16384,3,1037979,3,0,0,1,1
SAMPLE,RBR50_T512,28,106.35,137.91,2097127,1048530,1048529,16384,16384,3,1040301,3,0,0,1,1
SAMPLE,RBR50_T512,29,106.36,125.81,2097128,1048530,1048529,16384,16384,3,1039338,3,0,0,1,1
SAMPLE,RBR50_T512,30,106.40,130.75,2097127,1048530,1048529,16384,16384,3,1038708,3,0,0,1,1
SAMPLE,RBR50_T512,31,106.29,127.80,2097128,1048530,1048529,16384,16384,3,1039658,3,0,0,1,1
SAMPLE,RBR50_T512,32,106.38,137.96,2097127,1048530,1048529,16384,16384,3,1040569,3,0,0,1,1
SAMPLE,RBR50_T512,33,106.30,128.06,2097129,1048530,1048529,16384,16384,3,1039380,3,0,0,1,1
SAMPLE,RBR50_T512,34,106.41,137.33,2097127,1048530,1048529,16384,16384,3,1037967,3,0,0,1,1
SAMPLE,RBR50_T512,35,106.35,125.58,2097129,1048530,1048529,16384,16384,3,1037729,3,0,0,1,1
SAMPLE,RBR50_T512,36,106.41,126.10,2097127,1048530,1048529,16384,16384,3,1040033,3,0,0,1,1
SAMPLE,RBR50_T512,37,106.42,138.84,2097127,1048530,1048529,16384,16384,3,1040565,3,0,0,1,1
SAMPLE,RBR50_T512,38,106.26,130.74,2097127,1048530,1048529,16384,16384,3,1038522,3,0,0,1,1
SAMPLE,RBR50_T512,39,106.29,129.15,2097129,1048530,1048529,16384,16384,3,1039262,3,0,0,1,1
SAMPLE,RBR50_T512,40,106.32,137.17,2097127,1048530,1048529,16384,16384,3,1038905,3,0,0,1,1
SAMPLE,RBR50_T512,41,106.39,125.14,2097129,1048530,1048529,16384,16384,3,1040347,3,0,0,1,1
SAMPLE,RBR50_T512,42,106.32,137.17,2097127,1048530,1048529,16384,16384,3,1038905,3,0,0,1,1
SAMPLE,RBR50_T512,43,106.38,125.90,2097128,1048530,1048529,16384,16384,3,1040223,3,0,0,1,1
SAMPLE,RBR50_T512,44,106.35,139.18,2097127,1048530,1048529,16384,16384,3,1040772,3,0,0,1,1
SAMPLE,RBR50_T512,45,106.42,125.20,2097137,1048530,1048529,16384,16384,3,1039197,3,0,0,1,1
SAMPLE,RBR50_T512,46,106.38,130.54,2097127,1048530,1048529,16384,16384,3,1038359,3,0,0,1,1
SAMPLE,RBR50_T512,47,106.40,125.72,2097127,1048530,1048529,16384,16384,3,1039470,3,0,0,1,1
SAMPLE,RBR50_T512,48,106.36,126.51,2097127,1048530,1048529,16384,16384,3,1039232,3,0,0,1,1
SAMPLE,RBR50_T512,49,106.34,138.73,2097129,1048530,1048529,16384,16384,3,1040147,3,0,0,1,1
SAMPLE,RBR50_T512,50,106.39,138.72,2097127,1048530,1048529,16384,16384,3,1040752,3,0,0,1,1
SAMPLE,RBR50_T512,51,106.46,138.86,2097127,1048530,1048529,16384,16384,3,1040542,3,0,0,1,1
SAMPLE,RBR50_T512,52,106.29,128.73,2097127,1048530,1048529,16384,16384,3,1040113,3,0,0,1,1
SAMPLE,RBR50_T512,53,106.45,125.79,2097127,1048530,1048529,16384,16384,3,1039368,3,0,0,1,1
SAMPLE,RBR50_T512,54,106.38,129.21,2097128,1048530,1048529,16384,16384,3,1039170,3,0,0,1,1
SAMPLE,RBR50_T512,55,106.35,128.14,2097127,1048530,1048529,16384,16384,3,1039304,3,0,0,1,1
SAMPLE,RBR50_T512,56,106.39,138.63,2097129,1048530,1048529,16384,16384,3,1040438,3,0,0,1,1
SAMPLE,RBR50_T512,57,106.36,128.04,2097127,1048530,1048529,16384,16384,3,1039269,3,0,0,1,1
SAMPLE,RBR50_T512,58,106.42,127.91,2097129,1048530,1048529,16384,16384,3,1039767,3,0,0,1,1
SAMPLE,RBR50_T512,59,106.35,138.63,2097127,1048530,1048529,16384,16384,3,1040188,3,0,0,1,1
SAMPLE,RBR50_T512,60,106.41,130.32,2097128,1048530,1048529,16384,16384,3,1039195,3,0,0,1,1
SAMPLE,RBR50_T512,61,106.35,137.16,2097127,1048530,1048529,16384,16384,3,1038952,3,0,0,1,1
SAMPLE,RBR50_T512,62,106.35,128.10,2097127,1048530,1048529,16384,16384,3,1039091,3,0,0,1,1
SAMPLE,RBR50_T512,63,106.41,128.13,2097127,1048530,1048529,16384,16384,3,1039166,3,0,0,1,1
SAMPLE,RBR50_T512,64,106.34,137.38,2097127,1048530,1048529,16384,16384,3,1038085,3,0,0,1,1
SAMPLE,RBR50_T512,65,106.30,129.58,2097129,1048530,1048529,16384,16384,3,1039102,3,0,0,1,1
SAMPLE,RBR50_T512,66,106.38,125.69,2097127,1048530,1048529,16384,16384,3,1039239,3,0,0,1,1
SAMPLE,RBR50_T512,67,106.41,137.58,2097127,1048530,1048529,16384,16384,3,1037984,3,0,0,1,1
SAMPLE,RBR50_T512,68,106.38,128.49,2097129,1048530,1048529,16384,16384,3,1039074,3,0,0,1,1
SAMPLE,RBR50_T512,69,106.34,125.28,2097127,1048530,1048529,16384,16384,3,1039267,3,0,0,1,1
SAMPLE,RBR50_T512,70,106.22,129.30,2097127,1048530,1048529,16384,16384,3,1039136,3,0,0,1,1
SAMPLE,RBR50_T512,71,106.29,125.39,2097129,1048530,1048529,16384,16384,3,1037496,3,0,0,1,1
SAMPLE,RBR50_T512,72,106.30,125.44,2097127,1048530,1048529,16384,16384,3,1037823,3,0,0,1,1
SAMPLE,RBR50_T512,73,106.37,125.77,2097128,1048530,1048529,16384,16384,3,1039425,3,0,0,1,1
SAMPLE,RBR50_T512,74,106.41,137.19,2097129,1048530,1048529,16384,16384,3,1039122,3,0,0,1,1
SAMPLE,RBR50_T512,75,106.44,137.39,2097127,1048530,1048529,16384,16384,3,1037878,3,0,0,1,1
SAMPLE,RBR50_T512,76,106.34,128.00,2097127,1048530,1048529,16384,16384,3,1039107,3,0,0,1,1
SAMPLE,RBR50_T512,77,106.45,137.34,2097127,1048530,1048529,16384,16384,3,1038137,3,0,0,1,1
SAMPLE,RBR50_T512,78,106.30,139.21,2097127,1048530,1048529,16384,16384,3,1039161,3,0,0,1,1
SAMPLE,RBR50_T512,79,106.43,125.72,2097127,1048530,1048529,16384,16384,3,1039161,3,0,0,1,1
SAMPLE,RBR50_T512,80,106.32,136.96,2097127,1048530,1048529,16384,16384,3,1039024,3,0,0,1,1
SAMPLE,RBR50_T512,81,106.46,138.60,2097127,1048530,1048529,16384,16384,3,1040685,3,0,0,1,1

SAMPLE,RBR50_T512,82,106.31,125.52,2097127,1048530,1048529,16384,16384,3,1039295,3,0,0,1,1
SAMPLE,RBR50_T512,83,106.37,138.09,2097127,1048530,1048529,16384,16384,3,1040497,3,0,0,1,1
SAMPLE,RBR50_T512,84,106.39,125.88,2097128,1048530,1048529,16384,16384,3,1040274,3,0,0,1,1
SAMPLE,RBR50_T512,85,106.36,138.09,2097127,1048530,1048529,16384,16384,3,1040521,3,0,0,1,1
SAMPLE,RBR50_T512,86,106.48,128.27,2097128,1048530,1048529,16384,16384,3,1038450,3,0,0,1,1
SAMPLE,RBR50_T512,87,106.45,139.32,2097127,1048530,1048529,16384,16384,3,1038925,3,0,0,1,1
SAMPLE,RBR50_T512,88,106.32,129.28,2097127,1048530,1048529,16384,16384,3,1039277,3,0,0,1,1
SAMPLE,RBR50_T512,89,106.35,125.30,2097143,1048530,1048529,16384,16384,3,1037639,3,0,0,1,1
SAMPLE,RBR50_T512,90,106.34,139.23,2097127,1048530,1048529,16384,16384,3,1039110,3,0,0,1,1
SAMPLE,RBR50_T512,91,106.33,126.13,2097128,1048530,1048529,16384,16384,3,1039197,3,0,0,1,1
SAMPLE,RBR50_T512,92,106.32,125.35,2097127,1048530,1048529,16384,16384,3,1037350,3,0,0,1,1
SAMPLE,RBR50_T512,93,106.48,128.42,2097127,1048530,1048529,16384,16384,3,1039227,3,0,0,1,1
SAMPLE,RBR50_T512,94,106.35,130.46,2097127,1048530,1048529,16384,16384,3,1039168,3,0,0,1,1
SAMPLE,RBR50_T512,95,106.38,129.35,2097128,1048530,1048529,16384,16384,3,1040362,3,0,0,1,1
SAMPLE,RBR50_T512,96,106.36,136.72,2097127,1048530,1048529,16384,16384,3,1038867,3,0,0,1,1
SAMPLE,RBR50_T512,97,106.36,129.47,2097128,1048530,1048529,16384,16384,3,1039112,3,0,0,1,1
SAMPLE,RBR50_T512,98,106.35,128.03,2097127,1048530,1048529,16384,16384,3,1039155,3,0,0,1,1
SAMPLE,RBR50_T512,99,106.44,125.79,2097127,1048530,1048529,16384,16384,3,1039349,3,0,0,1,1
